Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Mexico,2009,32368,758.0,61690.08,20.32
Mexico,2009,32368,758.0,61690.08,23.23
Mexico,2009,32368,758.0,61690.08,19.81
Mexico,2009,32368,758.0,61690.08,17.03
Mexico,2009,32368,758.0,61690.08,21.76
Mexico,2010,32599,758.0,63402.29,15.87
Mexico,2010,32599,758.0,63402.29,20.9
Mexico,2010,32599,758.0,63402.29,25.04
Mexico,2010,32599,758.0,63402.29,19.62
Mexico,2010,32599,758.0,63402.29,21.99
Mexico,2010,32599,758.0,63402.29,19.38
Mexico,2010,32599,758.0,63402.29,16.19
Mexico,2010,32599,758.0,63402.29,20.9
Mexico,2011,29058,758.0,65961.1,16.64
Mexico,2011,29058,758.0,65961.1,21.55
Mexico,2011,29058,758.0,65961.1,25.28
Mexico,2011,29058,758.0,65961.1,19.52
Mexico,2011,29058,758.0,65961.1,23.55
Mexico,2011,29058,758.0,65961.1,19.83
Mexico,2011,29058,758.0,65961.1,16.26
Mexico,2011,29058,758.0,65961.1,21.55
Mexico,2012,31874,758.0,64512.22,16.43
Mexico,2012,31874,758.0,64512.22,21.52
Mexico,2012,31874,758.0,64512.22,25.5
Mexico,2012,31874,758.0,64512.22,20.61
Mexico,2012,31874,758.0,64512.22,23.5
Mexico,2012,31874,758.0,64512.22,19.71
Mexico,2012,31874,758.0,64512.22,17.2
Mexico,2012,31874,758.0,64512.22,21.52
Mexico,2013,31941,758.0,59920.18,17.34
Mexico,2013,31941,758.0,59920.18,22.19
Mexico,2013,31941,758.0,59920.18,25.36
Mexico,2013,31941,758.0,59920.18,21.86
Mexico,2013,31941,758.0,59920.18,24.19
Mexico,2013,31941,758.0,59920.18,20.45
Mexico,2013,31941,758.0,59920.18,17.18
Mexico,2013,31941,758.0,59920.18,22.19
Montenegro,2006,32588,241.0,0.55,10.56
Montenegro,2007,25000,241.0,0.55,11.59
Montenegro,2008,36000,241.0,0.55,11.62
Montenegro,2009,38009,241.0,0.55,11.46
Montenegro,2010,37950,241.0,66.0,11.25
Montenegro,2011,42007,241.0,75.0,11.25
Montenegro,2012,32007,241.0,71.0,11.53
Montenegro,2013,51775,241.0,82.0,12.87
Morocco,1990,11598,346.0,9364.0,18.17
Morocco,1990,11598,346.0,9364.0,18.29
Morocco,1991,8700,346.0,9771.14,17.25
Morocco,1991,8700,346.0,9771.14,17.47
Morocco,1992,4753,346.0,10178.29,17.38
Morocco,1992,4753,346.0,10178.29,17.56
Morocco,1993,2065,346.0,10585.43,16.94
Morocco,1993,2065,346.0,10585.43,17.11
Morocco,1994,6261,346.0,10992.57,17.88
Morocco,1994,6261,346.0,10992.57,17.98
Morocco,1995,1303,346.0,11399.71,18.56
Morocco,1995,1303,346.0,11399.71,18.72
Morocco,1996,9274,346.0,11806.86,17.75
Morocco,1996,9274,346.0,11806.86,17.97
Morocco,1997,10984,346.0,12214.0,18.31
Morocco,1997,10984,346.0,12214.0,18.65
Morocco,1998,6468,346.0,12621.14,18.21
Morocco,1998,6468,346.0,12621.14,18.24
Morocco,1999,4120,346.0,13028.29,17.68
Morocco,1999,4120,346.0,13028.29,17.88
Morocco,2000,4000,346.0,13435.43,18.16
Morocco,2000,4000,346.0,13435.43,18.14
Morocco,2001,2107,346.0,13842.57,18.73
Morocco,2001,2107,346.0,13842.57,18.56
Morocco,2002,7494,346.0,14249.71,18.25
Morocco,2002,7494,346.0,14249.71,18.19
Morocco,2004,9152,346.0,15064.0,18.07
Morocco,2004,9152,346.0,15064.0,18.21
Morocco,2005,2036,346.0,13966.0,18.18
Morocco,2005,2036,346.0,13966.0,18.15
Morocco,2006,12198,346.0,13697.0,18.38
Morocco,2006,12198,346.0,13697.0,18.51
Morocco,2007,4155,346.0,13697.0,17.93
Morocco,2007,4155,346.0,13697.0,17.99
Morocco,2008,5515,346.0,13697.0,17.8
Morocco,2008,5515,346.0,13697.0,17.96
Morocco,2009,9151,346.0,13697.0,18.56
Morocco,2009,9151,346.0,13697.0,18.73
Morocco,2010,12132,346.0,13697.0,18.83
Morocco,2010,12132,346.0,13697.0,18.87
Morocco,2011,11533,346.0,13697.0,18.53
Morocco,2011,11533,346.0,13697.0,18.59
Morocco,2012,7648,346.0,13697.0,18.24
Morocco,2012,7648,346.0,13697.0,18.2
Morocco,2013,6632,346.0,13697.0,18.79
Morocco,2013,6632,346.0,13697.0,18.62
Mozambique,1990,4480,1032.0,102.26,21.51
Mozambique,1991,3241,1032.0,102.26,21.77
Mozambique,1992,1587,1032.0,102.26,22.6
Mozambique,1993,6332,1032.0,102.26,22.04
Mozambique,1994,5207,1032.0,102.26,21.35
Mozambique,1995,6794,1032.0,72.19,21.89
Mozambique,1996,9395,1032.0,65.85,21.53
Mozambique,1997,9033,1032.0,60.63,21.54
Mozambique,1998,9006,1032.0,51.98,22.22
Mozambique,1999,11596,1032.0,43.34,22.19
Mozambique,2000,9399,1032.0,34.69,21.51
Mozambique,2001,9580,1032.0,26.05,21.94
Mozambique,2002,7065,1032.0,17.4,21.96
Mozambique,2004,8085,1032.0,572.99,21.89
Mozambique,2005,4950,1032.0,770.88,22.27
Mozambique,2006,8387,1032.0,891.54,21.68
Mozambique,2007,6813,1032.0,547.31,21.91
Mozambique,2008,6177,1032.0,890.47,21.76
Mozambique,2009,10000,1032.0,914.92,21.7
Mozambique,2010,12024,1032.0,1187.1,22.1
Mozambique,2011,12020,1032.0,766.93,21.69
Mozambique,2012,14980,1032.0,766.93,21.92
Mozambique,2013,6814,1032.0,766.93,21.37
Namibia,1990,14871,285.0,42.0,20.4
Namibia,1991,11950,285.0,39.0,19.92
Namibia,1992,5953,285.0,48.0,20.36
Namibia,1993,7764,285.0,56.0,20.43
Namibia,1994,11549,285.0,56.0,20.14
Namibia,1995,8768,285.0,56.0,20.76
Namibia,1996,6835,285.0,56.0,19.79
Namibia,1997,15727,285.0,56.0,19.97
Namibia,1998,6608,285.0,56.0,20.83
Namibia,1999,5276,285.0,56.0,20.62
Namibia,2000,7170,285.0,56.0,20.26
Namibia,2001,13254,285.0,56.0,20.37
Namibia,2002,13238,285.0,56.0,20.76
Namibia,2004,11301,285.0,56.0,21.01
Namibia,2005,22606,285.0,56.0,20.46
Namibia,2006,21053,285.0,56.0,19.42
Namibia,2007,20296,285.0,56.0,20.49
Namibia,2008,20980,285.0,56.0,20.18
Namibia,2009,21130,285.0,56.0,20.02
Namibia,2010,19882,285.0,56.0,20.62
Namibia,2011,19297,285.0,56.0,19.26
Namibia,2012,18999,285.0,56.0,20.11
Namibia,2013,18683,285.0,56.0,20.73
Nepal,1990,16246,1500.0,60.11,15.11
Nepal,1991,15976,1500.0,60.11,14.94
Nepal,1992,16647,1500.0,60.11,14.95
Nepal,1993,15984,1500.0,60.11,15.16
Nepal,1994,16502,1500.0,60.11,15.3
Nepal,1995,16447,1500.0,60.11,15.3
Nepal,1996,16770,1500.0,70.43,15.37
Nepal,1997,16585,1500.0,80.75,14.5
Nepal,1998,17112,1500.0,91.07,15.49
Nepal,1999,16776,1500.0,101.39,15.78
Nepal,2000,17275,1500.0,111.72,15.13
Nepal,2001,18000,1500.0,122.04,15.41
Nepal,2002,18291,1500.0,132.36,15.44
Nepal,2004,19059,1500.0,153.0,15.36
Nepal,2005,20191,1500.0,127.99,15.53
Nepal,2006,20382,1500.0,128.73,15.92
Nepal,2007,20909,1500.0,344.06,15.54
Nepal,2008,21590,1500.0,353.43,15.27
Nepal,2009,22054,1500.0,209.52,15.91
Nepal,2010,21186,1500.0,332.01,15.96
Nepal,2011,22814,1500.0,342.92,15.12
Nepal,2012,25011,1500.0,410.32,15.2
Nepal,2013,23528,1500.0,454.53,15.79
Netherlands,1990,90909,778.0,9729.0,10.63
Netherlands,1991,80357,778.0,9338.0,9.32
Netherlands,1992,80256,778.0,9030.0,10.39
Netherlands,1993,90962,778.0,10505.0,9.47
Netherlands,1994,74865,778.0,8646.0,10.45
Netherlands,1995,70444,778.0,12601.0,10.25
Netherlands,1996,80000,778.0,8923.0,8.32
Netherlands,1997,50394,778.0,10568.0,10.03
Netherlands,1998,110000,778.0,11762.0,10.18
Netherlands,1999,70188,778.0,11152.0,10.74
Netherlands,2000,110000,778.0,11382.84,10.75
Netherlands,2001,88971,778.0,9424.73,10.24
Netherlands,2002,97046,778.0,9700.44,10.64
Netherlands,2004,84821,778.0,10655.4,10.27
Netherlands,2005,88201,778.0,10703.85,10.48
Netherlands,2006,91529,778.0,10461.35,10.97
Netherlands,2007,119482,778.0,12073.15,11.04
Netherlands,2008,114163,778.0,10777.08,10.42
Netherlands,2009,129954,778.0,9857.2,10.33
Netherlands,2010,117673,778.0,9586.03,8.84
Netherlands,2011,123355,778.0,10953.91,10.73
Netherlands,2012,123420,778.0,11348.39,10.08
Netherlands,2013,119446,778.0,10720.17,9.54
New Zealand,1990,92077,1732.0,3490.0,13.64
New Zealand,1991,96287,1732.0,3490.0,12.82
New Zealand,1992,91196,1732.0,3490.0,12.14
New Zealand,1993,83560,1732.0,3489.0,12.35
New Zealand,1994,97360,1732.0,3515.0,12.89
New Zealand,1995,97423,1732.0,3904.0,13.15
New Zealand,1996,112996,1732.0,3499.0,13.07
New Zealand,1997,99487,1732.0,3249.0,12.77
New Zealand,1998,100571,1732.0,3055.16,13.97
New Zealand,1999,101306,1732.0,2535.3,13.87
New Zealand,2000,102260,1732.0,3634.3,13.4
New Zealand,2001,104000,1732.0,3333.2,13.58
New Zealand,2002,76544,1732.0,4170.0,13.28
New Zealand,2004,115496,1732.0,4050.0,12.76
New Zealand,2005,109308,1732.0,4058.0,13.63
New Zealand,2006,109544,1732.0,4388.0,13.04
New Zealand,2007,109000,1732.0,4939.0,13.44
New Zealand,2008,112326,1732.0,5857.0,13.55
New Zealand,2009,110327,1732.0,5086.0,12.84
New Zealand,2010,107597,1732.0,5086.0,13.54
New Zealand,2011,113842,1732.0,5086.0,13.46
New Zealand,2012,108647,1732.0,5086.0,12.89
New Zealand,2013,108209,1732.0,5086.0,13.57
Nicaragua,1990,12825,2280.0,575.0,27.03
Nicaragua,1991,10228,2280.0,575.0,27.04
Nicaragua,1992,13129,2280.0,575.0,27.16
Nicaragua,1993,13037,2280.0,977.0,27.05
Nicaragua,1994,12367,2280.0,799.0,27.26
Nicaragua,1995,11868,2280.0,876.0,27.2
Nicaragua,1996,11620,2280.0,2041.7,26.76
Nicaragua,1997,11374,2280.0,3207.4,27.43
Nicaragua,1998,11941,2280.0,4373.1,27.83
Nicaragua,1999,11542,2280.0,4097.16,26.82
Nicaragua,2000,12677,2280.0,3925.63,26.73
Nicaragua,2001,13241,2280.0,3603.5,26.78
Nicaragua,2002,13369,2280.0,5715.36,27.0
Nicaragua,2004,13730,2280.0,4581.73,27.22
Nicaragua,2005,14021,2280.0,9391.92,27.2
Nicaragua,2006,14626,2280.0,6889.26,27.35
Nicaragua,2007,13776,2280.0,9850.26,27.23
Nicaragua,2008,13311,2280.0,10173.91,26.75
Nicaragua,2009,15605,2280.0,9387.95,27.23
Nicaragua,2010,13393,2280.0,12242.19,27.01
Nicaragua,2011,14101,2280.0,4932.05,26.94
Nicaragua,2012,13493,2280.0,4413.82,26.91
Nicaragua,2013,11809,2280.0,4413.82,27.26
Niger,1990,3139,151.0,62.0,29.71
Niger,1991,6629,151.0,62.0,29.4
Niger,1992,20000,151.0,62.0,28.99
Niger,1993,40000,151.0,62.0,29.64
Niger,1994,8309,151.0,62.0,29.05
Niger,1995,12642,151.0,62.0,29.56
Niger,1996,7250,151.0,22.0,29.71
Niger,1997,10269,151.0,34.0,29.73
Niger,1998,15173,151.0,36.0,29.97
Niger,1999,3242,151.0,26.0,29.65
Niger,2000,6154,151.0,62.0,29.43
Niger,2001,2612,151.0,31.0,29.46
Niger,2002,5853,151.0,29.44,29.71
Niger,2004,7509,151.0,26.31,29.8
Niger,2005,8255,151.0,24.75,30.02
Niger,2006,11227,151.0,21.12,29.78
Niger,2007,10874,151.0,30.57,29.85
Niger,2008,9589,151.0,12.04,29.3
Niger,2009,9014,151.0,7.32,30.32
Niger,2010,7869,151.0,11.49,30.32
Niger,2011,8405,151.0,10.59,30.1
Niger,2012,10437,151.0,21.37,29.61
Niger,2013,12326,151.0,21.37,30.42
Pakistan,1990,14014,494.0,5299.0,24.81
Pakistan,1990,14014,494.0,5299.0,23.14
Pakistan,1990,14014,494.0,5299.0,27.0
Pakistan,1990,14014,494.0,5299.0,23.14
Pakistan,1990,14014,494.0,5299.0,26.39
Pakistan,1990,14014,494.0,5299.0,24.81
Pakistan,1990,14014,494.0,5299.0,26.23
Pakistan,1990,14014,494.0,5299.0,19.36
Pakistan,1990,14014,494.0,5299.0,23.14
Pakistan,1991,14235,494.0,5962.0,24.38
Pakistan,1991,14235,494.0,5962.0,22.48
Pakistan,1991,14235,494.0,5962.0,26.98
Pakistan,1991,14235,494.0,5962.0,22.48
Pakistan,1991,14235,494.0,5962.0,26.34
Pakistan,1991,14235,494.0,5962.0,24.38
Pakistan,1991,14235,494.0,5962.0,25.87
Pakistan,1991,14235,494.0,5962.0,18.48
Pakistan,1991,14235,494.0,5962.0,22.48
Pakistan,1992,13966,494.0,5518.0,24.31
Pakistan,1992,13966,494.0,5518.0,22.36
Pakistan,1992,13966,494.0,5518.0,26.91
Pakistan,1992,13966,494.0,5518.0,22.36
Pakistan,1992,13966,494.0,5518.0,26.36
Pakistan,1992,13966,494.0,5518.0,24.31
Pakistan,1992,13966,494.0,5518.0,25.71
Pakistan,1992,13966,494.0,5518.0,18.34
Pakistan,1992,13966,494.0,5518.0,22.36
Pakistan,1993,13983,494.0,4945.0,25.04
Pakistan,1993,13983,494.0,4945.0,23.08
Pakistan,1993,13983,494.0,4945.0,27.72
Pakistan,1993,13983,494.0,4945.0,23.08
Pakistan,1993,13983,494.0,4945.0,27.25
Pakistan,1993,13983,494.0,4945.0,25.04
Pakistan,1993,13983,494.0,4945.0,26.51
Pakistan,1993,13983,494.0,4945.0,18.91
Pakistan,1993,13983,494.0,4945.0,23.08
Pakistan,1994,15004,494.0,6183.0,24.78
Pakistan,1994,15004,494.0,6183.0,22.93
Pakistan,1994,15004,494.0,6183.0,26.87
Pakistan,1994,15004,494.0,6183.0,22.93
Pakistan,1994,15004,494.0,6183.0,26.36
Pakistan,1994,15004,494.0,6183.0,24.78
Pakistan,1994,15004,494.0,6183.0,26.13
Pakistan,1994,15004,494.0,6183.0,18.78
Pakistan,1994,15004,494.0,6183.0,22.93
Pakistan,1995,16908,494.0,7681.0,24.58
Pakistan,1995,16908,494.0,7681.0,22.61
Pakistan,1995,16908,494.0,7681.0,27.11
Pakistan,1995,16908,494.0,7681.0,22.61
Pakistan,1995,16908,494.0,7681.0,26.63
Pakistan,1995,16908,494.0,7681.0,24.58
Pakistan,1995,16908,494.0,7681.0,26.09
Pakistan,1995,16908,494.0,7681.0,18.68
Pakistan,1995,16908,494.0,7681.0,22.61
Pakistan,1996,15884,494.0,11955.0,24.43
Pakistan,1996,15884,494.0,11955.0,22.61
Pakistan,1996,15884,494.0,11955.0,27.17
Pakistan,1996,15884,494.0,11955.0,22.61
Pakistan,1996,15884,494.0,11955.0,26.5
Pakistan,1996,15884,494.0,11955.0,24.43
Pakistan,1996,15884,494.0,11955.0,25.92
Pakistan,1996,15884,494.0,11955.0,18.72
Pakistan,1996,15884,494.0,11955.0,22.61
Pakistan,1997,16352,494.0,16936.0,23.76
Pakistan,1997,16352,494.0,16936.0,22.14
Pakistan,1997,16352,494.0,16936.0,26.82
Pakistan,1997,16352,494.0,16936.0,22.14
Pakistan,1997,16352,494.0,16936.0,26.29
Pakistan,1997,16352,494.0,16936.0,23.76
Pakistan,1997,16352,494.0,16936.0,25.16
Pakistan,1997,16352,494.0,16936.0,18.62
Pakistan,1997,16352,494.0,16936.0,22.14
Pakistan,1998,17853,494.0,18406.0,24.91
Pakistan,1998,17853,494.0,18406.0,23.11
Pakistan,1998,17853,494.0,18406.0,27.89
Pakistan,1998,17853,494.0,18406.0,23.11
Pakistan,1998,17853,494.0,18406.0,27.36
Pakistan,1998,17853,494.0,18406.0,24.91
Pakistan,1998,17853,494.0,18406.0,26.41
Pakistan,1998,17853,494.0,18406.0,19.15
Pakistan,1998,17853,494.0,18406.0,23.11
Pakistan,1999,17169,494.0,20450.0,25.5
Pakistan,1999,17169,494.0,20450.0,23.8
Pakistan,1999,17169,494.0,20450.0,27.54
Pakistan,1999,17169,494.0,20450.0,23.8
Pakistan,1999,17169,494.0,20450.0,27.14
Pakistan,1999,17169,494.0,20450.0,25.5
Pakistan,1999,17169,494.0,20450.0,26.8
Pakistan,1999,17169,494.0,20450.0,19.84
Pakistan,1999,17169,494.0,20450.0,23.8
Pakistan,2000,17086,494.0,27885.0,25.32
Pakistan,2000,17086,494.0,27885.0,23.6
Pakistan,2000,17086,494.0,27885.0,27.73
Pakistan,2000,17086,494.0,27885.0,23.6
Pakistan,2000,17086,494.0,27885.0,27.12
Pakistan,2000,17086,494.0,27885.0,25.32
Pakistan,2000,17086,494.0,27885.0,26.71
Pakistan,2000,17086,494.0,27885.0,19.68
Pakistan,2000,17086,494.0,27885.0,23.6
Pakistan,2001,17631,494.0,11871.0,25.18
Pakistan,2001,17631,494.0,11871.0,23.62
Pakistan,2001,17631,494.0,11871.0,27.7
Pakistan,2001,17631,494.0,11871.0,23.62
Pakistan,2001,17631,494.0,11871.0,27.28
Pakistan,2001,17631,494.0,11871.0,25.18
Pakistan,2001,17631,494.0,11871.0,26.5
Pakistan,2001,17631,494.0,11871.0,19.79
Pakistan,2001,17631,494.0,11871.0,23.62
Pakistan,2002,18448,494.0,10881.83,25.61
Pakistan,2002,18448,494.0,10881.83,23.83
Pakistan,2002,18448,494.0,10881.83,27.88
Pakistan,2002,18448,494.0,10881.83,23.83
Pakistan,2002,18448,494.0,10881.83,27.2
Pakistan,2002,18448,494.0,10881.83,25.61
Pakistan,2002,18448,494.0,10881.83,27.0
Pakistan,2002,18448,494.0,10881.83,19.7
Pakistan,2002,18448,494.0,10881.83,23.83
Pakistan,2004,28488,494.0,8903.48,25.55
Pakistan,2004,28488,494.0,8903.48,23.78
Pakistan,2004,28488,494.0,8903.48,27.94
Pakistan,2004,28488,494.0,8903.48,23.78
Pakistan,2004,28488,494.0,8903.48,27.5
Pakistan,2004,28488,494.0,8903.48,25.55
Pakistan,2004,28488,494.0,8903.48,26.96
Pakistan,2004,28488,494.0,8903.48,19.93
Pakistan,2004,28488,494.0,8903.48,23.78
Pakistan,2005,29843,494.0,7914.31,24.66
Pakistan,2005,29843,494.0,7914.31,22.8
Pakistan,2005,29843,494.0,7914.31,27.21
Pakistan,2005,29843,494.0,7914.31,22.8
Pakistan,2005,29843,494.0,7914.31,26.8
Pakistan,2005,29843,494.0,7914.31,24.66
Pakistan,2005,29843,494.0,7914.31,26.04
Pakistan,2005,29843,494.0,7914.31,18.75
Pakistan,2005,29843,494.0,7914.31,22.8
Pakistan,2006,30368,494.0,6925.13,25.17
Pakistan,2006,30368,494.0,6925.13,23.28
Pakistan,2006,30368,494.0,6925.13,27.29
Pakistan,2006,30368,494.0,6925.13,23.28
Pakistan,2006,30368,494.0,6925.13,26.73
Pakistan,2006,30368,494.0,6925.13,25.17
Pakistan,2006,30368,494.0,6925.13,26.46
Pakistan,2006,30368,494.0,6925.13,19.53
Pakistan,2006,30368,494.0,6925.13,23.28
Pakistan,2007,34265,494.0,5935.96,25.16
Pakistan,2007,34265,494.0,5935.96,23.33
Pakistan,2007,34265,494.0,5935.96,27.69
Pakistan,2007,34265,494.0,5935.96,23.33
Pakistan,2007,34265,494.0,5935.96,27.21
Pakistan,2007,34265,494.0,5935.96,25.16
Pakistan,2007,34265,494.0,5935.96,26.53
Pakistan,2007,34265,494.0,5935.96,19.5
Pakistan,2007,34265,494.0,5935.96,23.33
Pakistan,2008,34154,494.0,4946.79,24.89
Pakistan,2008,34154,494.0,4946.79,23.21
Pakistan,2008,34154,494.0,4946.79,27.23
Pakistan,2008,34154,494.0,4946.79,23.21
Pakistan,2008,34154,494.0,4946.79,26.74
Pakistan,2008,34154,494.0,4946.79,24.89
Pakistan,2008,34154,494.0,4946.79,26.33
Pakistan,2008,34154,494.0,4946.79,19.34
Pakistan,2008,34154,494.0,4946.79,23.21
Pakistan,2009,34879,494.0,3957.61,25.37
Pakistan,2009,34879,494.0,3957.61,23.62
Pakistan,2009,34879,494.0,3957.61,27.88
Pakistan,2009,34879,494.0,3957.61,23.62
Pakistan,2009,34879,494.0,3957.61,27.41
Pakistan,2009,34879,494.0,3957.61,25.37
Pakistan,2009,34879,494.0,3957.61,26.68
Pakistan,2009,34879,494.0,3957.61,19.3
Pakistan,2009,34879,494.0,3957.61,23.62
Pakistan,2010,38052,494.0,2968.44,25.48
Pakistan,2010,38052,494.0,2968.44,23.75
Pakistan,2010,38052,494.0,2968.44,28.0
Pakistan,2010,38052,494.0,2968.44,23.75
Pakistan,2010,38052,494.0,2968.44,27.45
Pakistan,2010,38052,494.0,2968.44,25.48
Pakistan,2010,38052,494.0,2968.44,26.79
Pakistan,2010,38052,494.0,2968.44,19.52
Pakistan,2010,38052,494.0,2968.44,23.75
Pakistan,2011,39897,494.0,1979.27,24.98
Pakistan,2011,39897,494.0,1979.27,23.36
Pakistan,2011,39897,494.0,1979.27,27.41
Pakistan,2011,39897,494.0,1979.27,23.36
Pakistan,2011,39897,494.0,1979.27,27.02
Pakistan,2011,39897,494.0,1979.27,24.98
Pakistan,2011,39897,494.0,1979.27,26.32
Pakistan,2011,39897,494.0,1979.27,19.53
Pakistan,2011,39897,494.0,1979.27,23.36
Pakistan,2012,39830,494.0,990.09,24.87
Pakistan,2012,39830,494.0,990.09,23.1
Pakistan,2012,39830,494.0,990.09,27.23
Pakistan,2012,39830,494.0,990.09,23.1
Pakistan,2012,39830,494.0,990.09,26.75
Pakistan,2012,39830,494.0,990.09,24.87
Pakistan,2012,39830,494.0,990.09,26.11
Pakistan,2012,39830,494.0,990.09,18.74
Pakistan,2012,39830,494.0,990.09,23.1
Pakistan,2013,42313,494.0,0.92,25.95
Pakistan,2013,42313,494.0,0.92,24.27
Pakistan,2013,42313,494.0,0.92,27.9
Pakistan,2013,42313,494.0,0.92,24.27
Pakistan,2013,42313,494.0,0.92,27.21
Pakistan,2013,42313,494.0,0.92,25.95
Pakistan,2013,42313,494.0,0.92,27.38
Pakistan,2013,42313,494.0,0.92,19.98
Pakistan,2013,42313,494.0,0.92,24.27
Papua New Guinea,1990,25000,3142.0,121.0,25.27
Papua New Guinea,1991,25000,3142.0,121.0,25.04
Papua New Guinea,1992,28872,3142.0,121.0,25.3
Papua New Guinea,1993,30769,3142.0,172.0,25.02
Papua New Guinea,1994,33615,3142.0,176.0,25.07
Papua New Guinea,1995,35714,3142.0,105.0,25.44
Papua New Guinea,1996,45199,3142.0,105.0,25.41
Papua New Guinea,1997,60000,3142.0,105.0,24.86
Papua New Guinea,1998,55543,3142.0,105.0,26.05
Papua New Guinea,1999,54167,3142.0,105.0,25.38
Papua New Guinea,2000,55385,3142.0,105.0,25.4
Papua New Guinea,2001,59286,3142.0,105.0,25.43
Papua New Guinea,2002,52970,3142.0,105.0,25.48
Papua New Guinea,2004,46154,3142.0,105.0,25.23
Papua New Guinea,2005,46667,3142.0,105.0,25.51
Papua New Guinea,2006,45000,3142.0,105.0,25.04
Papua New Guinea,2007,47059,3142.0,105.0,25.2
Papua New Guinea,2008,45455,3142.0,105.0,25.17
Papua New Guinea,2009,47718,3142.0,105.0,25.08
Papua New Guinea,2010,50000,3142.0,105.0,25.74
Papua New Guinea,2011,57778,3142.0,105.0,25.17
Papua New Guinea,2012,47619,3142.0,105.0,25.14
Papua New Guinea,2013,54545,3142.0,105.0,25.44
Peru,1990,19532,1738.0,3134.0,16.84
Peru,1991,19213,1738.0,3134.0,17.15
Peru,1992,18858,1738.0,3134.0,17.96
Peru,1993,21634,1738.0,3134.0,17.56
Peru,1994,20891,1738.0,3134.0,17.31
Peru,1995,19593,1738.0,3134.0,17.26
Peru,1996,25267,1738.0,3755.0,16.45
Peru,1997,20008,1738.0,4307.0,18.62
Peru,1998,21121,1738.0,4374.0,18.13
Peru,1999,23053,1738.0,4029.0,16.65
Peru,2000,24119,1738.0,5175.0,17.02
Peru,2001,25887,1738.0,8414.17,16.95
Peru,2002,26708,1738.0,8322.88,17.44
Peru,2004,26734,1738.0,8941.22,17.29
Peru,2005,26289,1738.0,10227.74,17.02
Peru,2006,27129,1738.0,12074.5,17.61
Peru,2007,28371,1738.0,9011.14,16.68
Peru,2008,29673,1738.0,12598.66,17.34
Peru,2009,30290,1738.0,11531.33,17.4
Peru,2010,30999,1738.0,15590.54,16.97
Peru,2011,31866,1738.0,15436.91,17.03
Peru,2012,33084,1738.0,18885.82,17.68
Peru,2013,32686,1738.0,17942.97,17.0
Poland,1990,49126,600.0,5422.0,9.2
Poland,1991,48468,600.0,5422.0,7.9
Poland,1992,36699,600.0,7363.0,8.65
Poland,1993,53160,600.0,8825.0,7.67
Poland,1994,37503,600.0,9330.0,8.78
Poland,1995,49586,600.0,7136.0,8.16
Poland,1996,50514,600.0,9824.0,6.71
Poland,1997,54011,600.0,9501.0,7.81
Poland,1998,58272,600.0,8699.0,8.17
Poland,1999,57506,600.0,8466.0,8.96
Poland,2000,60637,600.0,8848.0,9.56
Poland,2001,60683,600.0,8855.0,8.26
Poland,2002,61563,600.0,10358.0,9.14
Poland,2004,56935,600.0,8726.0,8.33
Poland,2005,57329,600.0,16039.0,8.43
Poland,2006,41609,600.0,17101.0,8.64
Poland,2007,65743,600.0,18721.0,9.32
Poland,2008,58149,600.0,20611.02,9.51
Poland,2009,62262,600.0,18493.03,8.5
Poland,2010,59824,600.0,19449.02,7.67
Poland,2011,71770,600.0,21779.27,8.84
Poland,2012,73481,600.0,21885.99,8.48
Poland,2013,65761,600.0,22204.46,9.32
Portugal,1990,30334,854.0,9357.0,16.55
Portugal,1991,30411,854.0,9357.0,16.09
Portugal,1992,34547,854.0,6117.0,15.95
Portugal,1993,37231,854.0,8985.0,15.33
Portugal,1994,40939,854.0,9580.0,16.12
Portugal,1995,43624,854.0,11815.0,17.23
Portugal,1996,46766,854.0,12457.0,16.12
Portugal,1997,49592,854.0,12750.0,17.1
Portugal,1998,53704,854.0,14389.0,16.4
Portugal,1999,57089,854.0,15411.0,16.09
Portugal,2000,57808,854.0,15470.0,16.23
Portugal,2001,58929,854.0,15503.0,16.2
Portugal,2002,57285,854.0,17452.0,16.19
Portugal,2004,57869,854.0,16942.0,16.31
Portugal,2005,46805,854.0,16353.0,16.43
Portugal,2006,52885,854.0,15702.0,16.84
Portugal,2007,58412,854.0,16682.39,16.11
Portugal,2008,63278,854.0,17080.26,16.12
Portugal,2009,66936,854.0,13984.91,16.84
Portugal,2010,69295,854.0,13774.18,16.5
Portugal,2011,81040,854.0,14024.98,16.91
Portugal,2012,83042,854.0,12444.24,16.24
Portugal,2013,83149,854.0,10126.8,16.77
Qatar,1990,135000,74.0,3.0,27.38
Qatar,1991,121818,74.0,3.0,26.77
Qatar,1992,124583,74.0,3.0,26.22
Qatar,1993,126667,74.0,3.0,27.1
Qatar,1994,124074,74.0,3.0,27.59
Qatar,1995,125806,74.0,4.0,27.16
Qatar,1996,125692,74.0,6.0,27.66
Qatar,1997,125694,74.0,21.5,27.23
Qatar,1998,124348,74.0,37.0,28.48
Qatar,1999,124639,74.0,52.5,28.62
Qatar,2000,125175,74.0,68.0,28.06
Qatar,2001,125299,74.0,68.0,28.36
Qatar,2002,124627,74.0,68.0,28.25
Qatar,2004,126304,74.0,68.0,28.2
Qatar,2005,124776,74.0,68.0,28.09
Qatar,2006,118571,74.0,68.0,28.12
